threshold,rows,reject_count,approved_count,predicted_reject_share,approved_share,tp_caught_defaults,fp_rejected_good,tn_approved_good,fn_approved_defaults,precision_bad_rate_among_rejected,recall_default_capture,approved_bad_rate,rejected_bad_rate,total_portfolio_value,value_per_applicant,calibration_method,default_loss_saved,good_borrower_opportunity_cost,max_reject_share_constraint,economic_break_even_probability,policy_type,model_family,model,dataset,model_dataset_label
0.610696,186920,42805,144115,0.229002,0.770998,18775,24030,116765,27350,0.438617,0.407046,0.189779,0.438617,151705000.0,811.6,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.611293,186920,42618,144302,0.228001,0.771999,18709,23909,116886,27416,0.438993,0.405615,0.18999,0.438993,151226500.0,809.04,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.611941,186920,42431,144489,0.227001,0.772999,18646,23785,117010,27479,0.439443,0.404249,0.190181,0.439443,150782500.0,806.67,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.612689,186920,42244,144676,0.226,0.774,18584,23660,117135,27541,0.43992,0.402905,0.190363,0.43992,150350000.0,804.35,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.613449,186920,42057,144863,0.225,0.775,18515,23542,117253,27610,0.440236,0.401409,0.190594,0.440236,149837000.0,801.61,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.614091,186920,41870,145050,0.224,0.776,18440,23430,117365,27685,0.440411,0.399783,0.190865,0.440411,149255000.0,798.5,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.614747,186920,41683,145237,0.222999,0.777001,18373,23310,117485,27752,0.440779,0.398331,0.191081,0.440779,148765000.0,795.88,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.615401,186920,41497,145423,0.222004,0.777996,18312,23185,117610,27813,0.441285,0.397008,0.191256,0.441285,148342500.0,793.61,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.616051,186920,41310,145610,0.221004,0.778996,18234,23076,117719,27891,0.441394,0.395317,0.191546,0.441394,147726000.0,790.32,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.61666,186920,41123,145797,0.220003,0.779997,18156,22967,117828,27969,0.441505,0.393626,0.191835,0.441505,147109500.0,787.02,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.617298,186920,40936,145984,0.219003,0.780997,18084,22852,117943,28041,0.441763,0.392065,0.192083,0.441763,146562000.0,784.09,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.617914,186920,40749,146171,0.218002,0.781998,18004,22745,118050,28121,0.441827,0.390331,0.192384,0.441827,145922500.0,780.67,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.618632,186920,40562,146358,0.217002,0.782998,17937,22625,118170,28188,0.442212,0.388878,0.192596,0.442212,145432500.0,778.05,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.619299,186920,40375,146545,0.216001,0.783999,17884,22491,118304,28241,0.442947,0.387729,0.192712,0.442947,145103500.0,776.29,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.620059,186920,40188,146732,0.215001,0.784999,17812,22376,118419,28313,0.443217,0.386168,0.192957,0.443217,144556000.0,773.36,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.620803,186920,40001,146919,0.214001,0.785999,17747,22254,118541,28378,0.443664,0.384759,0.193154,0.443664,144089000.0,770.86,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.621495,186920,39814,147106,0.213,0.787,17678,22136,118659,28447,0.444015,0.383263,0.193378,0.444015,143576000.0,768.11,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.622144,186920,39627,147293,0.212,0.788,17610,22017,118778,28515,0.444394,0.381789,0.193594,0.444394,143074500.0,765.43,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.622815,186920,39440,147480,0.210999,0.789001,17544,21896,118899,28581,0.444828,0.380358,0.193796,0.444828,142596000.0,762.87,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.6235,186920,39253,147667,0.209999,0.790001,17472,21781,119014,28653,0.445112,0.378797,0.194038,0.445112,142048500.0,759.94,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.624252,186920,39067,147853,0.209004,0.790996,17412,21655,119140,28713,0.445696,0.377496,0.1942,0.445696,141637500.0,757.74,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.625015,186920,38880,148040,0.208003,0.791997,17355,21525,119270,28770,0.446373,0.37626,0.194339,0.446373,141262500.0,755.74,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.625678,186920,38693,148227,0.207003,0.792997,17281,21412,119383,28844,0.446618,0.374656,0.194593,0.446618,140692000.0,752.69,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.626408,186920,38506,148414,0.206003,0.793997,17212,21294,119501,28913,0.446995,0.37316,0.194813,0.446995,140179000.0,749.94,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.627043,186920,38319,148601,0.205002,0.794998,17147,21172,119623,28978,0.44748,0.371751,0.195005,0.44748,139712000.0,747.44,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.627818,186920,38132,148788,0.204002,0.795998,17082,21050,119745,29043,0.44797,0.370341,0.195197,0.44797,139245000.0,744.94,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.628469,186920,37946,148974,0.203007,0.796993,17017,20929,119866,29108,0.448453,0.368932,0.19539,0.448453,138776500.0,742.44,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.62917,186920,37758,149162,0.202001,0.797999,16950,20808,119987,29175,0.448911,0.36748,0.195593,0.448911,138288000.0,739.82,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.629854,186920,37571,149349,0.201,0.799,16879,20692,120103,29246,0.449256,0.36594,0.195823,0.449256,137752000.0,736.96,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.630464,186920,37384,149536,0.2,0.8,16821,20563,120232,29304,0.449952,0.364683,0.195966,0.449952,137365500.0,734.89,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.631193,186920,37197,149723,0.199,0.801,16759,20438,120357,29366,0.450547,0.363339,0.196136,0.450547,136933000.0,732.58,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.631888,186920,37010,149910,0.197999,0.802001,16696,20314,120481,29429,0.451121,0.361973,0.196311,0.451121,136489000.0,730.2,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.632622,186920,36824,150096,0.197004,0.802996,16624,20200,120595,29501,0.451445,0.360412,0.196548,0.451445,135940000.0,727.26,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.63328,186920,36637,150283,0.196004,0.803996,16551,20086,120709,29574,0.451756,0.358829,0.196789,0.451756,135381000.0,724.27,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.63397,186920,36450,150470,0.195003,0.804997,16483,19967,120828,29642,0.452209,0.357355,0.196996,0.452209,134879500.0,721.59,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.634652,186920,36263,150657,0.194003,0.805997,16418,19845,120950,29707,0.452748,0.355946,0.197183,0.452748,134412500.0,719.09,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.635325,186920,36076,150844,0.193002,0.806998,16351,19725,121070,29774,0.453238,0.354493,0.197383,0.453238,133922500.0,716.47,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.636034,186920,35889,151031,0.192002,0.807998,16279,19610,121185,29846,0.453593,0.352932,0.197615,0.453593,133375000.0,713.54,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.636754,186920,35702,151218,0.191001,0.808999,16209,19493,121302,29916,0.454008,0.351415,0.197834,0.454008,132850500.0,710.73,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.637443,186920,35515,151405,0.190001,0.809999,16140,19375,121420,29985,0.454456,0.349919,0.198045,0.454456,132337500.0,707.99,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.638126,186920,35328,151592,0.189001,0.810999,16075,19253,121542,30050,0.455022,0.348509,0.198229,0.455022,131870500.0,705.49,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.63882,186920,35141,151779,0.188,0.812,15997,19144,121651,30128,0.455223,0.346818,0.198499,0.455223,131254000.0,702.19,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.639521,186920,34954,151966,0.187,0.813,15922,19032,121763,30203,0.455513,0.345192,0.198748,0.455513,130672000.0,699.08,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.64012,186920,34767,152153,0.185999,0.814001,15845,18922,121873,30280,0.455748,0.343523,0.19901,0.455748,130067000.0,695.84,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.640819,186920,34581,152339,0.185004,0.814996,15766,18815,121980,30359,0.455915,0.34181,0.199286,0.455915,129437500.0,692.48,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.641482,186920,34394,152526,0.184004,0.815996,15699,18695,122100,30426,0.456446,0.340358,0.199481,0.456446,128947500.0,689.85,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.642087,186920,34207,152713,0.183003,0.816997,15639,18568,122227,30486,0.457187,0.339057,0.199629,0.457187,128538000.0,687.66,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.642751,186920,34020,152900,0.182003,0.817997,15573,18447,122348,30552,0.45776,0.337626,0.199817,0.45776,128059500.0,685.1,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.643459,186920,33833,153087,0.181003,0.818997,15499,18334,122461,30626,0.458103,0.336022,0.200056,0.458103,127489000.0,682.05,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.644167,186920,33646,153274,0.180002,0.819998,15433,18213,122582,30692,0.458688,0.334591,0.200243,0.458688,127010500.0,679.49,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.64491,186920,33459,153461,0.179002,0.820998,15368,18091,122704,30757,0.459308,0.333182,0.200422,0.459308,126543500.0,676.99,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.645686,186920,33272,153648,0.178001,0.821999,15298,17974,122821,30827,0.459786,0.331664,0.200634,0.459786,126019000.0,674.19,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.646422,186920,33085,153835,0.177001,0.822999,15219,17866,122929,30906,0.459997,0.329951,0.200904,0.459997,125391000.0,670.83,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.647088,186920,32898,154022,0.176,0.824,15147,17751,123044,30978,0.460423,0.32839,0.201127,0.460423,124843500.0,667.9,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.647849,186920,32711,154209,0.175,0.825,15082,17629,123166,31043,0.461068,0.326981,0.201305,0.461068,124376500.0,665.4,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.648647,186920,32524,154396,0.174,0.826,15016,17508,123287,31109,0.46169,0.32555,0.201488,0.46169,123898000.0,662.84,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.64942,186920,32338,154582,0.173004,0.826996,14947,17391,123404,31178,0.462212,0.324054,0.201692,0.462212,123383500.0,660.09,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.650148,186920,32151,154769,0.172004,0.827996,14892,17259,123536,31233,0.463189,0.322862,0.201804,0.463189,123031500.0,658.2,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.650926,186920,31964,154956,0.171004,0.828996,14825,17139,123656,31300,0.463803,0.321409,0.201993,0.463803,122541500.0,655.58,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.651796,186920,31777,155143,0.170003,0.829997,14757,17020,123775,31368,0.464392,0.319935,0.202188,0.464392,122040000.0,652.9,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.652665,186920,31590,155330,0.169003,0.830997,14692,16898,123897,31433,0.465084,0.318526,0.202363,0.465084,121573000.0,650.4,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.653427,186920,31403,155517,0.168002,0.831998,14627,16776,124019,31498,0.465784,0.317117,0.202537,0.465784,121106000.0,647.9,raw,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
